case,1,3,7,15,31,63,127
"serial_chain/CasADi/CrocoddylFDDP",0.245463,0.319666207,0.872788843,3.170654487,16.291247723,105.747167508,874.164311547
"serial_chain/CasADi/CrocoddylIDMPC",0.2291841,0.279211028,0.545373584,1.651181654,8.26831872,52.177436864,375.517936278
"serial_chain/Pinocchio/CrocoddylFDDP",0.1476599,0.224356621,0.623362655,2.085483347,11.250506249,66.095318532,461.740188273
"serial_chain/Pinocchio/CrocoddylIDMPC",0.1343088,0.2927919,0.506137542,1.739602087,9.065234212,60.666194022,432.630434247
"serial_chain/TetraPGA/CrocoddylFDDP",0.8721842,1.069346345,1.899677382,2.012666028,10.781291548,64.597798332,443.038976213
"serial_chain/TetraPGA/CrocoddylIDMPC",0.1119012,0.2532444,0.440942854,1.604519986,8.558866152,58.286119942,411.846859144
